SRG_type	domains	HTR	middle_position	HTR_full	HTR_size	shortest_distance	shortest_distance_relative_size
DUF3435	starfish	PN016:HTR73	5836.5	Pnalgiovense.PN016_contig7:1765000-1951121	186121	5836.5	0.0313586
DUF3435	starfish	IBT27055:HTR24	2318.5	Prubens.IBT27055_JAQKAF010000002:8082000-8116000	34000	2318.5	0.0681912
DUF3435	starfish	IBT27055:HTR30	134882	Prubens.IBT27055_JAQKAF010000003:1723000-1864000	141000	6118	0.0433901
DUF3435	starfish	IBT27055:HTR58	43826	Prubens.IBT27055_JAQKAF010000004:2990000-3118000	128000	43826	0.342391
DUF3435	starfish	IBT35670:HTR8	2420.5	Prubens.IBT35670_JAQKAG010000001:7491000-7525000	34000	2420.5	0.0711912
DUF3435	starfish	IBT35670:HTR16	44608	Prubens.IBT35670_JAQKAG010000002:3452000-3558000	106000	44608	0.42083
DUF3435	starfish	IBT35670:HTR25	641423	Prubens.IBT35670_JAQKAG010000003:408000-1664000	1256000	614577	0.489313
DUF3435	starfish	Wisconsin54-1255:HTR9	107652	Prubens.Wisconsin54-1255_contig12:824000-961000	137000	29348	0.214219
DUF3435	starfish	Wisconsin54-1255:HTR34	52212	Prubens.Wisconsin54-1255_contig16:1620000-1767000	147000	52212	0.355184
DUF3435	starfish	Wisconsin54-1255:HTR52	137699	Prubens.Wisconsin54-1255_contig21:835000-979000	144000	6301	0.0437569
DUF3435	starfish	Wisconsin54-1255:HTR64	32053.5	Prubens.Wisconsin54-1255_contig22:1742000-1776000	34000	1946.5	0.05725
DUF3435	IPR013087,IPR021842	ESE00019:HTR10	43614.5	Pcaseifulvum.ESE00019_contig1:7873000-8407000	534000	43614.5	0.0816751
DUF3723	IPR022198	ESE00019:HTR10	208976	Pcaseifulvum.ESE00019_contig1:7873000-8407000	534000	208976	0.391341
DUF3723	IPR022198	ESE00019:HTR10	343917	Pcaseifulvum.ESE00019_contig1:7873000-8407000	534000	190083	0.355961
MYB/SANT	IPR001005,IPR009057	ESE00019:HTR10	525733	Pcaseifulvum.ESE00019_contig1:7873000-8407000	534000	8267	0.0154813
DUF3723	IPR022198	ESE00019:HTR12	62992.5	Pcaseifulvum.ESE00019_contig10:0-190302	190302	62992.5	0.331013
DUF3723	IPR022198	ESE00019:HTR13	25888.5	Pcaseifulvum.ESE00019_contig11:0-178631	178631	25888.5	0.144927
DUF3723	IPR022198	ESE00019:HTR14	15456.5	Pcaseifulvum.ESE00019_contig12:0-137319	137319	15456.5	0.112559
DUF3435	IPR021842	ESE00019:HTR15	105857	Pcaseifulvum.ESE00019_contig13:0-108157	108157	2300	0.0212654
DUF3435	IPR013087,IPR021842	ESE00019:HTR18	77423.5	Pcaseifulvum.ESE00019_contig2:2962000-3061000	99000	21576.5	0.217944
DUF3435	IPR021842	ESE00019:HTR18	78811	Pcaseifulvum.ESE00019_contig2:2962000-3061000	99000	20189	0.203929
DUF3435	IPR021842	ESE00019:HTR23	58247.5	Pcaseifulvum.ESE00019_contig2:5934000-6087000	153000	58247.5	0.380703
DUF3723	IPR022198	ESE00019:HTR23	61052	Pcaseifulvum.ESE00019_contig2:5934000-6087000	153000	61052	0.399033
DUF3723	IPR022198	ESE00019:HTR26	247498	Pcaseifulvum.ESE00019_contig3:0-324000	324000	76502	0.236117
MYB/SANT	IPR001005,IPR009057	ESE00019:HTR26	308258	Pcaseifulvum.ESE00019_contig3:0-324000	324000	15742	0.0485864
DUF3435	IPR013087,IPR021842	ESE00019:HTR27	114942	Pcaseifulvum.ESE00019_contig3:1196000-1643000	447000	114942	0.257141
DUF3723	IPR022198	ESE00019:HTR27	337706	Pcaseifulvum.ESE00019_contig3:1196000-1643000	447000	109294	0.244506
DUF3435	IPR013087,IPR021842	ESE00019:HTR30	10087	Pcaseifulvum.ESE00019_contig3:4166000-4265000	99000	10087	0.101889
DUF3723	IPR022198	ESE00019:HTR30	39495	Pcaseifulvum.ESE00019_contig3:4166000-4265000	99000	39495	0.398939
MYB/SANT	IPR001005	ESE00019:HTR30	87569	Pcaseifulvum.ESE00019_contig3:4166000-4265000	99000	11431	0.115465
DUF3435	IPR021842	ESE00019:HTR33	95714	Pcaseifulvum.ESE00019_contig3:5090000-5221000	131000	35286	0.269359
DUF3435	IPR021842	ESE00019:HTR34	2534.5	Pcaseifulvum.ESE00019_contig3:5448000-5560710	112710	2534.5	0.0224869
DUF3435	IPR021842	ESE00019:HTR35	37950	Pcaseifulvum.ESE00019_contig4:0-41000	41000	3050	0.0743902
MYB/SANT	IPR001005,IPR009057	ESE00019:HTR36	48043	Pcaseifulvum.ESE00019_contig4:927000-1121000	194000	48043	0.247644
DUF3435	IPR013087,IPR021842	ESE00019:HTR42	110976	Pcaseifulvum.ESE00019_contig4:2790000-3115000	325000	110976	0.341465
MYB/SANT	IPR001005	ESE00019:HTR42	178366	Pcaseifulvum.ESE00019_contig4:2790000-3115000	325000	146634	0.451182
MYB/SANT	IPR001005,IPR009057	ESE00019:HTR42	321906	Pcaseifulvum.ESE00019_contig4:2790000-3115000	325000	3094	0.00952
DUF3723	IPR022198	ESE00019:HTR46	120134	Pcaseifulvum.ESE00019_contig5:455000-613000	158000	37866	0.239658
DUF3435	IPR013087,IPR021842	ESE00019:HTR46	155637	Pcaseifulvum.ESE00019_contig5:455000-613000	158000	2363	0.0149557
DUF3435	IPR011010,IPR021842	ESE00019:HTR49	1682	Pcaseifulvum.ESE00019_contig5:1773000-1844000	71000	1682	0.0236901
MYB/SANT	IPR001005,IPR009057	ESE00019:HTR49	68510.5	Pcaseifulvum.ESE00019_contig5:1773000-1844000	71000	2489.5	0.0350634
DUF3723	IPR022198	ESE00019:HTR53	220162	Pcaseifulvum.ESE00019_contig6:0-666000	666000	220162	0.330574
DUF3723	IPR022198	ESE00019:HTR53	221316	Pcaseifulvum.ESE00019_contig6:0-666000	666000	221316	0.332306
DUF3435	IPR021842	ESE00019:HTR53	629312	Pcaseifulvum.ESE00019_contig6:0-666000	666000	36688	0.0550871
DUF3435	IPR021842	ESE00019:HTR54	111254	Pcaseifulvum.ESE00019_contig6:1139000-1413000	274000	111254	0.406036
DUF3723	IPR022198	ESE00019:HTR54	243284	Pcaseifulvum.ESE00019_contig6:1139000-1413000	274000	30716	0.112102
DUF3435	IPR021842	ESE00019:HTR57	7502.5	Pcaseifulvum.ESE00019_contig6:3166000-3237000	71000	7502.5	0.105669
DUF3435	IPR021842	ESE00019:HTR57	8366	Pcaseifulvum.ESE00019_contig6:3166000-3237000	71000	8366	0.117831
DUF3723	IPR022198	ESE00019:HTR57	10167	Pcaseifulvum.ESE00019_contig6:3166000-3237000	71000	10167	0.143197
MYB/SANT	IPR001005,IPR009057	ESE00019:HTR59	73756	Pcaseifulvum.ESE00019_contig7:0-624000	624000	73756	0.118199
DUF3435	IPR013087,IPR021842	ESE00019:HTR59	250222	Pcaseifulvum.ESE00019_contig7:0-624000	624000	250222	0.400997
MYB/SANT	IPR001005	ESE00019:HTR59	358837	Pcaseifulvum.ESE00019_contig7:0-624000	624000	265163	0.424941
DUF3723	IPR022198	ESE00019:HTR59	423731	Pcaseifulvum.ESE00019_contig7:0-624000	624000	200269	0.320944
DUF3435	IPR013087,IPR021842	ESE00019:HTR59	605972	Pcaseifulvum.ESE00019_contig7:0-624000	624000	18028	0.028891
DUF3723	IPR022198	ESE00019:HTR60	30184	Pcaseifulvum.ESE00019_contig8:0-148000	148000	30184	0.203946
MYB/SANT	IPR001005,IPR009057	ESE00019:HTR60	66557	Pcaseifulvum.ESE00019_contig8:0-148000	148000	66557	0.449709
DUF3723	IPR022198	ESE00019:HTR62	98287	Pcaseifulvum.ESE00019_contig9:0-771560	771560	98287	0.127387
MYB/SANT	IPR001005,IPR009057	ESE00019:HTR62	156024	Pcaseifulvum.ESE00019_contig9:0-771560	771560	156024	0.202219
DUF3435	IPR013087,IPR021842	ESE00019:HTR62	273914	Pcaseifulvum.ESE00019_contig9:0-771560	771560	273914	0.355013
DUF3723	IPR022198	ESE00019:HTR62	435575	Pcaseifulvum.ESE00019_contig9:0-771560	771560	335985	0.435462
DUF3723	IPR022198	ESE00019:HTR62	690452	Pcaseifulvum.ESE00019_contig9:0-771560	771560	81108	0.105122
DUF3435	IPR013087,IPR021842	ESE00019:HTR62	713380	Pcaseifulvum.ESE00019_contig9:0-771560	771560	58180	0.0754057
DUF3435	IPR013087,IPR021842	ESE00019:HTR62	717133	Pcaseifulvum.ESE00019_contig9:0-771560	771560	54427	0.0705415
MYB/SANT	IPR001005,IPR009057	ESE00019:HTR8	44833.5	Pcaseifulvum.ESE00019_contig1:5329000-5507000	178000	44833.5	0.251874
DUF3723	IPR022198	ESE00019:HTR8	81589.5	Pcaseifulvum.ESE00019_contig1:5329000-5507000	178000	81589.5	0.458368
DUF3435	IPR013087,IPR021842	ESE00019:HTR8	154507	Pcaseifulvum.ESE00019_contig1:5329000-5507000	178000	23493	0.131983
DUF3435	IPR013087,IPR021842	ESE00090:HTR32	2393	Pfuscoglaucum.ESE00090_contig2:8868000-9019000	151000	2393	0.0158477
MYB/SANT	IPR001005,IPR009057	ESE00090:HTR32	49159.5	Pfuscoglaucum.ESE00090_contig2:8868000-9019000	151000	49159.5	0.32556
DUF3723	IPR022198	ESE00090:HTR61	138478	Pfuscoglaucum.ESE00090_contig6:0-163314	163314	24836	0.152075
DUF3435	IPR013087,IPR021842	IBT25940:HTR11	35491	Psolitum.IBT25940_JAQKAH010000002:437000-697000	260000	35491	0.136504
DUF3723	IPR022198	IBT25940:HTR11	64910	Psolitum.IBT25940_JAQKAH010000002:437000-697000	260000	64910	0.249654
MYB/SANT	IPR001005	IBT25940:HTR11	110554	Psolitum.IBT25940_JAQKAH010000002:437000-697000	260000	110554	0.425208
DUF3435	IPR013087,IPR021842	IBT25940:HTR13	27042	Psolitum.IBT25940_JAQKAH010000003:802000-1062000	260000	27042	0.104008
DUF3723	IPR022198	IBT25940:HTR13	107752	Psolitum.IBT25940_JAQKAH010000003:802000-1062000	260000	107752	0.414431
MYB/SANT	IPR001005,IPR009057	IBT25940:HTR13	179754	Psolitum.IBT25940_JAQKAH010000003:802000-1062000	260000	80246	0.308638
DUF3723	IPR022198	IBT25940:HTR23	57992.5	Psolitum.IBT25940_JAQKAH010000004:0-341000	341000	57992.5	0.170066
DUF3723	IPR022198	IBT25940:HTR23	258576	Psolitum.IBT25940_JAQKAH010000004:0-341000	341000	82424	0.241713
DUF3435	IPR021842	IBT25940:HTR23	338577	Psolitum.IBT25940_JAQKAH010000004:0-341000	341000	2423	0.00710557
DUF3435	IPR011010,IPR021842	IBT25940:HTR30	175518	Psolitum.IBT25940_JAQKAH010000004:2529000-2852000	323000	147482	0.456601
MYB/SANT	IPR001005,IPR009057	IBT25940:HTR30	257769	Psolitum.IBT25940_JAQKAH010000004:2529000-2852000	323000	65231	0.201954
DUF3723	IPR022198	IBT25940:HTR43	67598.5	Psolitum.IBT25940_JAQKAH010000006:0-229000	229000	67598.5	0.29519
DUF3435	IPR021842	IBT25940:HTR43	226580	Psolitum.IBT25940_JAQKAH010000006:0-229000	229000	2420	0.0105677
MYB/SANT	IPR001005,IPR009057	IBT25940:HTR5	2569.5	Psolitum.IBT25940_JAQKAH010000001:4344000-4777000	433000	2569.5	0.00593418
DUF3723	IPR022198	IBT25940:HTR5	198652	Psolitum.IBT25940_JAQKAH010000001:4344000-4777000	433000	198652	0.458781
DUF3435	IPR011010,IPR021842	IBT25940:HTR5	431516	Psolitum.IBT25940_JAQKAH010000001:4344000-4777000	433000	1484	0.00342725
DUF3435	IPR021842	IBT25940:HTR8	16540	Psolitum.IBT25940_JAQKAH010000001:9135000-9197000	62000	16540	0.266774
DUF3435	IPR021842	IBT35664:HTR10	76246	Pcrustosum.IBT35664_JAPZBV010000001:5867000-6018000	151000	74754	0.49506
DUF3723	IPR022198	IBT35664:HTR13	190680	Pcrustosum.IBT35664_JAPZBV010000001:7745000-8284000	539000	190680	0.353766
MYB/SANT	IPR001005	IBT35664:HTR13	293862	Pcrustosum.IBT35664_JAPZBV010000001:7745000-8284000	539000	245138	0.454801
DUF3435	IPR021842	IBT35664:HTR16	317987	Pcrustosum.IBT35664_JAPZBV010000002:1988000-2310000	322000	4013	0.0124627
DUF3435	IPR011010,IPR021842	IBT35664:HTR19	18229.5	Pcrustosum.IBT35664_JAPZBV010000002:4649000-4852000	203000	18229.5	0.0898005
MYB/SANT	IPR001005,IPR009057	IBT35664:HTR19	172828	Pcrustosum.IBT35664_JAPZBV010000002:4649000-4852000	203000	30172	0.148631
DUF3723	IPR022198	IBT35664:HTR30	57513	Pcrustosum.IBT35664_JAPZBV010000003:4075000-4161000	86000	28487	0.331244
DUF3723	IPR022198	IBT35664:HTR30	58988.5	Pcrustosum.IBT35664_JAPZBV010000003:4075000-4161000	86000	27011.5	0.314087
DUF3435	IPR021842	IBT35664:HTR30	60801.5	Pcrustosum.IBT35664_JAPZBV010000003:4075000-4161000	86000	25198.5	0.293006
DUF3435	IPR021842	IBT35664:HTR4	88728.5	Pcrustosum.IBT35664_JAPZBV010000001:2475000-2692000	217000	88728.5	0.408887
DUF3723	IPR022198	IBT35664:HTR4	91528	Pcrustosum.IBT35664_JAPZBV010000001:2475000-2692000	217000	91528	0.421788
MYB/SANT	IPR001005,IPR009057	IBT35664:HTR6	103732	Pcrustosum.IBT35664_JAPZBV010000001:4304000-4504000	200000	96268	0.48134
DUF3723	IPR022198	IBT35664:HTR6	166614	Pcrustosum.IBT35664_JAPZBV010000001:4304000-4504000	200000	33386	0.16693
DUF3435	IPR013087,IPR021842	IBT35664:HTR6	181681	Pcrustosum.IBT35664_JAPZBV010000001:4304000-4504000	200000	18319	0.091595
DUF3435	IPR013087,IPR021842	LCP05531:HTR12	28212.5	Pbiforme.LCP05531_contig1:8173000-9005000	832000	28212.5	0.0339093
DUF3723	IPR022198	LCP05531:HTR12	119346	Pbiforme.LCP05531_contig1:8173000-9005000	832000	119346	0.143445
MYB/SANT	IPR001005,IPR009057	LCP05531:HTR12	715832	Pbiforme.LCP05531_contig1:8173000-9005000	832000	116168	0.139625
DUF3723	IPR022198	LCP05531:HTR14	63666	Pbiforme.LCP05531_contig1:9695000-10105000	410000	63666	0.155283
DUF3723	IPR022198	LCP05531:HTR14	138050	Pbiforme.LCP05531_contig1:9695000-10105000	410000	138050	0.336707
DUF3723	IPR022198	LCP05531:HTR16	47224	Pbiforme.LCP05531_contig1:10929000-11047000	118000	47224	0.400203
DUF3723	IPR022198	LCP05531:HTR16	48809	Pbiforme.LCP05531_contig1:10929000-11047000	118000	48809	0.413636
DUF3435	IPR021842	LCP05531:HTR16	70473.5	Pbiforme.LCP05531_contig1:10929000-11047000	118000	47526.5	0.402767
DUF3435	IPR021842	LCP05531:HTR17	2976.5	Pbiforme.LCP05531_contig1:11405000-11628000	223000	2976.5	0.0133475
DUF3723	IPR022198	LCP05531:HTR17	119886	Pbiforme.LCP05531_contig1:11405000-11628000	223000	103114	0.462395
MYB/SANT	IPR001005,IPR009057	LCP05531:HTR18	14123	Pbiforme.LCP05531_contig1:11796000-11899000	103000	14123	0.137117
DUF3435	IPR013087,IPR021842	LCP05531:HTR18	98911.5	Pbiforme.LCP05531_contig1:11796000-11899000	103000	4088.5	0.0396942
DUF3435	IPR021842	LCP05531:HTR19	20042	Pbiforme.LCP05531_contig1:12188000-13088505	900505	20042	0.0222564
DUF3435	IPR013087,IPR021842	LCP05531:HTR19	21429.5	Pbiforme.LCP05531_contig1:12188000-13088505	900505	21429.5	0.0237972
MYB/SANT	IPR001005	LCP05531:HTR19	210672	Pbiforme.LCP05531_contig1:12188000-13088505	900505	210672	0.233949
DUF3723	IPR022198	LCP05531:HTR19	653872	Pbiforme.LCP05531_contig1:12188000-13088505	900505	246633	0.273883
DUF3723	IPR022198	LCP05531:HTR19	655026	Pbiforme.LCP05531_contig1:12188000-13088505	900505	245479	0.272601
MYB/SANT	IPR001005,IPR009057	LCP05531:HTR20	122270	Pbiforme.LCP05531_contig2:0-258000	258000	122270	0.473915
DUF3723	IPR022198	LCP05531:HTR20	159030	Pbiforme.LCP05531_contig2:0-258000	258000	98970	0.383605
DUF3435	IPR021842	LCP05531:HTR20	182437	Pbiforme.LCP05531_contig2:0-258000	258000	75563	0.29288
DUF3435	IPR013087,IPR021842	LCP05531:HTR20	253390	Pbiforme.LCP05531_contig2:0-258000	258000	4610	0.0178682
DUF3723	IPR022198	LCP05531:HTR21	239717	Pbiforme.LCP05531_contig2:1596000-2823000	1227000	239717	0.195368
MYB/SANT	IPR001005,IPR009057	LCP05531:HTR21	510422	Pbiforme.LCP05531_contig2:1596000-2823000	1227000	510422	0.415992
DUF3723	IPR022198	LCP05531:HTR21	568149	Pbiforme.LCP05531_contig2:1596000-2823000	1227000	568149	0.463039
MYB/SANT	IPR001005,IPR009057	LCP05531:HTR21	879802	Pbiforme.LCP05531_contig2:1596000-2823000	1227000	347198	0.282965
DUF3723	IPR022198	LCP05531:HTR21	932273	Pbiforme.LCP05531_contig2:1596000-2823000	1227000	294727	0.240201
DUF3723	IPR022198	LCP05531:HTR21	1.13905e+06	Pbiforme.LCP05531_contig2:1596000-2823000	1227000	87950	0.0716789
MYB/SANT	IPR001005,IPR009057	LCP05531:HTR21	1205285	Pbiforme.LCP05531_contig2:1596000-2823000	1227000	21715	0.0176976
DUF3435	IPR021842	LCP05531:HTR25	96681	Pbiforme.LCP05531_contig2:5705000-5837000	132000	35319	0.267568
DUF3435	IPR021842	LCP05531:HTR26	98548	Pbiforme.LCP05531_contig2:6187000-6558000	371000	98548	0.265628
DUF3723	IPR022198	LCP05531:HTR26	189889	Pbiforme.LCP05531_contig2:6187000-6558000	371000	181111	0.48817
MYB/SANT	IPR001005,IPR009057	LCP05531:HTR26	282956	Pbiforme.LCP05531_contig2:6187000-6558000	371000	88044	0.237315
DUF3435	IPR011010,IPR021842	LCP05531:HTR36	1988	Pbiforme.LCP05531_contig3:2388000-2716000	328000	1988	0.00606098
DUF3723	IPR022198	LCP05531:HTR36	93584.5	Pbiforme.LCP05531_contig3:2388000-2716000	328000	93584.5	0.285319
MYB/SANT	IPR001005,IPR009057	LCP05531:HTR36	325500	Pbiforme.LCP05531_contig3:2388000-2716000	328000	2500	0.00762195
MYB/SANT	IPR001005,IPR009057	LCP05531:HTR46	2879.5	Pbiforme.LCP05531_contig4:2585000-2733000	148000	2879.5	0.0194561
DUF3435	IPR021842	LCP05531:HTR47	85249.5	Pbiforme.LCP05531_contig4:2954000-3246000	292000	85249.5	0.29195
DUF3723	IPR022198	LCP05531:HTR48	151948	Pbiforme.LCP05531_contig4:3416000-3616000	200000	48052	0.24026
DUF3435	IPR013087,IPR021842	LCP05531:HTR48	187439	Pbiforme.LCP05531_contig4:3416000-3616000	200000	12561	0.062805
MYB/SANT	IPR001005,IPR009057	LCP05531:HTR49	138525	Pbiforme.LCP05531_contig4:4052000-4227000	175000	36475	0.208429
DUF3435	IPR013087,IPR021842	LCP05531:HTR51	11750.5	Pbiforme.LCP05531_contig4:5857000-5970000	113000	11750.5	0.103987
DUF3723	IPR022198	LCP05531:HTR51	38417.5	Pbiforme.LCP05531_contig4:5857000-5970000	113000	38417.5	0.339978
MYB/SANT	IPR001005	LCP05531:HTR52	7160	Pbiforme.LCP05531_contig4:6076000-6186000	110000	7160	0.0650909
DUF3723	IPR022198	LCP05531:HTR52	58462	Pbiforme.LCP05531_contig4:6076000-6186000	110000	51538	0.468527
DUF3435	IPR013087,IPR021842	LCP05531:HTR52	87880	Pbiforme.LCP05531_contig4:6076000-6186000	110000	22120	0.201091
DUF3435	IPR013087,IPR021842	LCP05531:HTR58	2573.5	Pbiforme.LCP05531_contig5:2210000-2327000	117000	2573.5	0.0219957
DUF3435	IPR021842	LCP05531:HTR58	96098	Pbiforme.LCP05531_contig5:2210000-2327000	117000	20902	0.17865
DUF3435	IPR013087,IPR021842	LCP05531:HTR58	108238	Pbiforme.LCP05531_contig5:2210000-2327000	117000	8762	0.0748889
DUF3435	IPR021842	LCP05531:HTR58	108802	Pbiforme.LCP05531_contig5:2210000-2327000	117000	8198	0.0700684
DUF3435	IPR021842	LCP05531:HTR58	109530	Pbiforme.LCP05531_contig5:2210000-2327000	117000	7470	0.0638462
DUF3435	IPR013087,IPR021842	LCP05531:HTR59	119108	Pbiforme.LCP05531_contig5:2391000-2627000	236000	116892	0.495305
DUF3435	IPR021842	LCP05531:HTR62	9778	Pbiforme.LCP05531_contig6:936000-982444	46444	9778	0.210533
DUF3723	IPR022198	LCP05531:HTR62	31440.5	Pbiforme.LCP05531_contig6:936000-982444	46444	15003.5	0.323045
MYB/SANT	IPR001005	LCP06093:HTR1	103270	Pcamemberti.LCP06093_contig1:0-460000	460000	103270	0.2245
DUF3435	IPR021842	LCP06093:HTR1	255622	Pcamemberti.LCP06093_contig1:0-460000	460000	204378	0.4443
DUF3435	IPR021842	LCP06093:HTR1	438397	Pcamemberti.LCP06093_contig1:0-460000	460000	21603	0.046963
DUF3435	IPR013087,IPR021842	LCP06093:HTR1	439784	Pcamemberti.LCP06093_contig1:0-460000	460000	20216	0.0439478
DUF3723	IPR022198	LCP06093:HTR14	185362	Pcamemberti.LCP06093_contig11:0-309000	309000	123638	0.400123
DUF3435	IPR021842	LCP06093:HTR14	300284	Pcamemberti.LCP06093_contig11:0-309000	309000	8716	0.0282071
DUF3435	IPR021842	LCP06093:HTR15	12386.5	Pcamemberti.LCP06093_contig12:667000-743000	76000	12386.5	0.16298
DUF3435	IPR021842	LCP06093:HTR15	13250	Pcamemberti.LCP06093_contig12:667000-743000	76000	13250	0.174342
DUF3723	IPR022198	LCP06093:HTR15	15051	Pcamemberti.LCP06093_contig12:667000-743000	76000	15051	0.198039
DUF3723	IPR022198	LCP06093:HTR20	201889	Pcamemberti.LCP06093_contig16:0-211304	211304	9415	0.0445567
DUF3723	IPR022198	LCP06093:HTR20	203043	Pcamemberti.LCP06093_contig16:0-211304	211304	8261	0.0390953
DUF3435	IPR013087,IPR021842	LCP06093:HTR24	9859	Pcamemberti.LCP06093_contig2:899000-1024000	125000	9859	0.078872
DUF3723	IPR022198	LCP06093:HTR24	39268	Pcamemberti.LCP06093_contig2:899000-1024000	125000	39268	0.314144
DUF3435	IPR021842	LCP06093:HTR26	96073	Pcamemberti.LCP06093_contig2:1795000-1926000	131000	34927	0.266618
DUF3723	IPR022198	LCP06093:HTR27	125328	Pcamemberti.LCP06093_contig2:2551000-2720000	169000	43672	0.258414
DUF3435	IPR013087,IPR021842	LCP06093:HTR27	167256	Pcamemberti.LCP06093_contig2:2551000-2720000	169000	1744	0.0103195
MYB/SANT	IPR001005,IPR009057	LCP06093:HTR29	2819	Pcamemberti.LCP06093_contig2:3968000-4009000	41000	2819	0.0687561
DUF3435	IPR011010,IPR021842	LCP06093:HTR31	2023	Pcamemberti.LCP06093_contig2:4542000-4589000	47000	2023	0.0430426
DUF3723	IPR022198	LCP06093:HTR32	169403	Pcamemberti.LCP06093_contig2:4751000-4961000	210000	40597	0.193319
DUF3435	IPR021842	LCP06093:HTR32	172208	Pcamemberti.LCP06093_contig2:4751000-4961000	210000	37792	0.179962
DUF3723	IPR022198	LCP06093:HTR37	66238.5	Pcamemberti.LCP06093_contig3:667000-941000	274000	66238.5	0.241746
DUF3435	IPR021842	LCP06093:HTR37	162074	Pcamemberti.LCP06093_contig3:667000-941000	274000	111926	0.408489
DUF3435	IPR013087,IPR021842	LCP06093:HTR4	35782	Pcamemberti.LCP06093_contig1:1241000-1282000	41000	5218	0.127268
DUF3723	IPR022198	LCP06093:HTR41	110018	Pcamemberti.LCP06093_contig4:806000-1268000	462000	110018	0.238134
DUF3435	IPR013087,IPR021842	LCP06093:HTR41	344198	Pcamemberti.LCP06093_contig4:806000-1268000	462000	117802	0.254983
MYB/SANT	IPR001005,IPR009057	LCP06093:HTR42	13439	Pcamemberti.LCP06093_contig4:2143000-2345000	202000	13439	0.0665297
DUF3435	IPR013087,IPR021842	LCP06093:HTR43	80159.5	Pcamemberti.LCP06093_contig4:2822000-3637881	815881	80159.5	0.098249
DUF3723	IPR022198	LCP06093:HTR43	253050	Pcamemberti.LCP06093_contig4:2822000-3637881	815881	253050	0.310156
DUF3723	IPR022198	LCP06093:HTR43	650388	Pcamemberti.LCP06093_contig4:2822000-3637881	815881	165493	0.20284
DUF3723	IPR022198	LCP06093:HTR43	753984	Pcamemberti.LCP06093_contig4:2822000-3637881	815881	61897	0.0758652
MYB/SANT	IPR001005,IPR009057	LCP06093:HTR45	3099.5	Pcamemberti.LCP06093_contig5:608000-948000	340000	3099.5	0.00911618
MYB/SANT	IPR001005	LCP06093:HTR45	146800	Pcamemberti.LCP06093_contig5:608000-948000	340000	146800	0.431765
DUF3435	IPR013087,IPR021842	LCP06093:HTR45	214192	Pcamemberti.LCP06093_contig5:608000-948000	340000	125808	0.370024
DUF3723	IPR022198	LCP06093:HTR5	38111	Pcamemberti.LCP06093_contig1:1554000-1664000	110000	38111	0.346464
MYB/SANT	IPR001005,IPR009057	LCP06093:HTR5	74857	Pcamemberti.LCP06093_contig1:1554000-1664000	110000	35143	0.319482
MYB/SANT	IPR001005,IPR009057	LCP06093:HTR50	140326	Pcamemberti.LCP06093_contig5:2618000-2774498	156498	16172	0.103337
DUF3723	IPR022198	LCP06093:HTR57	40075	Pcamemberti.LCP06093_contig7:621000-690000	69000	28925	0.419203
DUF3435	IPR021842	LCP06093:HTR57	66481.5	Pcamemberti.LCP06093_contig7:621000-690000	69000	2518.5	0.0365
MYB/SANT	IPR001005,IPR009057,IPR013087	LCP06093:HTR60	2696.5	Pcamemberti.LCP06093_contig8:1224000-1335000	111000	2696.5	0.0242928
DUF3435	IPR021842	LCP06249:HTR2	44718	Psolitum.LCP06249_contig1:226000-294000	68000	23282	0.342382
DUF3435	IPR021842	LCP06249:HTR26	2582	Psolitum.LCP06249_contig2:6378000-6457398	79398	2582	0.0325197
DUF3723	IPR022198	LCP06249:HTR26	60523	Psolitum.LCP06249_contig2:6378000-6457398	79398	18875	0.237726
DUF3723	IPR022198	LCP06249:HTR31	107582	Psolitum.LCP06249_contig3:2728000-3077000	349000	107582	0.308258
DUF3435	IPR013087,IPR021842	LCP06249:HTR31	143078	Psolitum.LCP06249_contig3:2728000-3077000	349000	143078	0.409966
MYB/SANT	IPR001005,IPR009057,IPR013087	LCP06249:HTR31	346392	Psolitum.LCP06249_contig3:2728000-3077000	349000	2608	0.00747278
DUF3723	IPR022198	LCP06249:HTR32	132444	Psolitum.LCP06249_contig3:3352000-3716000	364000	132444	0.363857
DUF3435	IPR013087,IPR021842	LCP06249:HTR32	323932	Psolitum.LCP06249_contig3:3352000-3716000	364000	40068	0.110077
MYB/SANT	IPR001005,IPR009057	LCP06249:HTR33	30450.5	Psolitum.LCP06249_contig3:4416000-5112814	696814	30450.5	0.0436996
DUF3723	IPR022198	LCP06249:HTR33	60283	Psolitum.LCP06249_contig3:4416000-5112814	696814	60283	0.0865123
DUF3723	IPR022198	LCP06249:HTR33	250806	Psolitum.LCP06249_contig3:4416000-5112814	696814	250806	0.359932
DUF3723	IPR022198	LCP06249:HTR33	549435	Psolitum.LCP06249_contig3:4416000-5112814	696814	147379	0.211504
DUF3435	IPR021842	LCP06249:HTR34	60505	Psolitum.LCP06249_contig4:0-126000	126000	60505	0.480198
DUF3435	IPR013087,IPR021842	LCP06249:HTR34	82707.5	Psolitum.LCP06249_contig4:0-126000	126000	43292.5	0.343591
DUF3435	IPR021842	LCP06249:HTR34	117586	Psolitum.LCP06249_contig4:0-126000	126000	8414	0.0667778
DUF3435	IPR021842	LCP06249:HTR37	88914	Psolitum.LCP06249_contig4:2262000-2362000	100000	11086	0.11086
